sniffOnset,finalOnset,manOnset,condition,Yonset,inhaleMax,inMaxTim,Yend,endTim,length,amp,exhaleMin,exMinTim,index,task,noseMouth,shadowFile,warp,rateBPM,localPeriodCV,localAmpCV,nSubPeaks,nearSeam,bm_inhaleOnsets,bm_exhaleOnsets,bm_inhaleOffsets,bm_exhaleOffsets,bm_inhalePeaks,bm_exhaleTroughs,bm_peakInspiratoryFlows,bm_troughExpiratoryFlows,bm_inhaleTimeToPeak,bm_exhaleTimeToTrough,bm_inhaleVolumes,bm_exhaleVolumes,bm_inhaleDurations,bm_exhaleDurations,bm_inhalePauseOnsets,bm_exhalePauseOnsets,bm_inhalePauseDurations,bm_exhalePauseDurations,bm_inhaleVolumesRaw,bm_exhaleVolumesRaw,bm_inhale_smoothness,bm_inpeak_to_extrough_smoothness,bm_exhale_smoothness,bm_inhale_curvature,bm_inpeak_to_extrough_curvature,bm_exhale_curvature,bm_inpeak_to_extrough_slope,bm_max_flowchange,goodBreath,maxRR,minRR,RR_max_min,onsetSec,rsa_ms,good,nearSeamWide,clean,final10,period,meanRR,hrBPM,rsaNorm,depthVol,depth
1112382,1112382,NaN,11,0.00105095784017173,155.316630657196,1112755,2.68074133053085,1114473,4.18199999999979,153.975734513011,-102.664145841987,1113217,457,paced,NA,NA,NaN,14.3472022955531,0.105962063430691,0.0957311479714668,1,0,1112382,1113028,1113027,1113543,1112755,1113217,2.28275074607583,-1.66304442481544,0.746,0.378,1586.75349474723,1167.08732144795,1.29,1.03,NaN,1113544,NaN,1.858,101334.218746583,75757.2108736621,-0.0466621888441801,-0.0608577442989477,-0.0131909200678351,5.22272904486748e-05,6.04971528106594e-05,3.95663414280386e-05,-0.0104973680508798,0.0100119772521063,1,0.89200000000028,0.843999999999596,0.0480000000006839,2224.764,48.0000000006839,1,0,1,0,paced,0.875880511669827,68.5024945761296,0.0548019956616846,101334.218746583,101334.218746583
1114473,1114473,NaN,11,2.68074133053085,167.104654134175,1114795,2.6952952849022,1116563,4.18000000000029,164.416635826459,-81.1556989034128,1115280,458,paced,NA,NA,NaN,14.3540669856449,0.105704819520442,0.0853584016760688,1,0,1114473,1115074,1115073,1115868,1114795,1115280,2.29423228653128,-1.34373488071784,0.644,0.412,1487.50877935529,1377.35089114378,1.2,1.588,NaN,1115869,NaN,1.388,90830.6747841193,84567.0853812009,-0.0542721969591059,-0.0525425568175642,-0.00530349922602193,6.88685636697227e-05,4.5607158853611e-05,1.99314080085419e-05,-0.00902617718669231,0.0113058885115764,1,0.932000000000244,0.877999999999702,0.0540000000005421,2228.946,54.0000000005421,1,0,1,0,paced,0.908222056743123,66.0631390247882,0.0594568251229062,90830.6747841193,90830.6747841193
1116563,1116563,NaN,11,2.6952952849022,131.074195579178,1116901,-11.1569912804235,1118211,3.29599999999982,135.305043576939,-83.0310014313425,1117362,459,paced,NA,NA,NaN,18.2038834951466,0.104634208412193,0.0987673549606207,1,0,1116563,1117172,1117171,1117705,1116901,1117362,2.08781591594915,-1.34354374700115,0.676,0.38,1385.91187965591,977.090738122623,1.216,1.066,NaN,1117706,NaN,1.01,85180.6089079817,61121.8536656952,-0.0471432150086127,-0.0528551414934274,-0.0101624481340897,5.39471061999256e-05,5.16293106137723e-05,3.07597642248357e-05,-0.00911821324022393,0.00932583712628299,1,0.902732026143837,0.867617511520684,0.0351145146231524,2233.126,35.1145146231524,1,0,1,0,paced,0.882013874534055,68.0261407811713,0.0398117485869511,85180.6089079817,85180.6089079817
1118211,1118211,NaN,11,-11.1569912804235,133.31641900134,1118866,12.2252871130162,1120530,4.63799999999992,132.782271085043,-72.6641522645551,1119800,460,paced,NA,NA,NaN,12.9366106080209,0.105410741855471,0.0902192409057678,1,0,1118211,1119201,1119200,1120187,1118866,1119800,2.16158721252686,-1.18526042965514,1.31,1.198,1632.97939399986,1749.32716112688,1.978,1.972,NaN,1120188,NaN,0.684,92424.6492586668,102595.030047889,-0.0269932237404341,-0.025059481245686,-0.00325484869771136,2.97383445692932e-05,2.24809560704942e-05,1.69477610716046e-05,-0.003934590640164,0.00958553181940669,1,0.895597285067851,0.856000000000222,0.0395972850676286,2236.422,39.5972850676286,1,0,1,0,paced,0.871363192910957,68.8576250272385,0.0454429167880574,92424.6492586668,92424.6492586668
1120530,1120530,NaN,11,12.2252871130162,145.202187801451,1120807,-0.690773763478552,1122468,3.8760000000002,139.434931126683,-80.2379599047217,1121240,461,paced,NA,NA,NaN,15.4798761609899,0.107397572272612,0.0997032250414345,1,0,1120530,1121048,1121047,1121798,1120807,1121240,2.40943244775738,-1.42023161610815,0.554,0.384,1567.36913231715,1300.11831896204,1.034,1.5,NaN,1121799,NaN,1.338,92904.1331723662,77633.7903926249,-0.068154107729796,-0.0626289884307598,-0.00529706425905534,5.51179509050275e-05,6.76927499389653e-05,2.44559264294371e-05,-0.010932558231732,0.0102535592268862,1,0.958000000000084,0.895597285067851,0.0624027149322331,2241.06,62.4027149322332,1,0,1,0,paced,0.936335460094685,64.0795981324179,0.0666456815871555,92904.1331723662,92904.1331723662
1122468,1122468,NaN,11,-0.690773763478552,127.61679899486,1122819,-0.943774269933559,1124468,4,128.434073011566,-87.5895952613703,1123262,462,paced,NA,NA,NaN,15,0.203033153878999,0.149535033606988,1,0,1122468,1123063,1123062,1123615,1122819,1123262,2.1220265380241,-1.43074224067232,0.702,0.398,1333.67150601514,1035.98435479383,1.188,1.104,NaN,1123616,NaN,1.704,77575.9996733639,61853.3478810455,-0.0456917463835064,-0.0565367630899927,-0.00927177906126203,5.96968069837361e-05,5.38063992598064e-05,3.31111677723266e-05,-0.0095465799277131,0.0106001517985462,1,0.947999999999865,0.909034482758517,0.0389655172413486,2244.936,38.9655172413486,1,0,0,0,paced,0.936860431041687,64.0436910472209,0.0415915924616681,77575.9996733639,77575.9996733639
1124468,1124468,NaN,11,-0.943774269933559,142.981167571471,1124784,10.8098238817783,1126680,4.42399999999998,138.048142765548,-74.8959912493711,1125799,463,paced,NA,NA,NaN,13.5623869801086,0.209197364410209,0.157577150332726,1,0,1124468,1125129,1125128,1126679,1124784,1125799,2.19362429767669,-1.11296543674813,0.632,1.34,1497.46684220839,1755.8774994137,1.32,3.1,NaN,NaN,NaN,NaN,89647.0384136951,108704.212490393,-0.0522913349207675,-0.0222632822377969,-0.00290622770046222,6.2100318675607e-05,1.86976991089433e-05,1.20270379420177e-05,-0.00327298103971505,0.0100268559824657,1,0.928934210526176,0.843999999999596,0.0849342105265797,2248.936,84.9342105265797,1,0,0,0,paced,0.888488046239879,67.5304527212523,0.095594094806368,89647.0384136951,89647.0384136951
1126680,1126680,NaN,11,10.8098238817783,168.105331686249,1126950,2.21354432671085,1128622,3.88400000000001,161.593647582005,-67.0804820721107,1127304,464,paced,NA,NA,NaN,15.447991761071,0.214858032742745,0.16307472262022,1,0,1126680,1127163,1127162,1128283,1126950,1127304,2.374515351419,-1.04054798170557,0.54,0.282,1419.42668202225,1214.62717920755,0.964,2.24,NaN,1128284,NaN,0.676,92470.2282668544,78090.440670675,-0.0696170925399022,-0.0685397663408014,-0.00236796542203579,5.56513076283784e-05,8.8682379803281e-05,1.86774386875684e-05,-0.0117715162964371,0.0100624155461178,1,0.947999999999865,0.90942105263181,0.0385789473680553,2253.36,38.5789473680553,1,0,0,0,paced,0.933764458123687,64.2560331762514,0.0413155020331103,92470.2282668544,92470.2282668544
1128622,1128622,NaN,11,2.21354432671085,159.169917220029,1128892,-63.8423166583343,1129791,2.33799999999974,189.984303385841,-63.8461759316032,1129325,465,paced,NA,NA,NaN,25.6629597946992,0.249173807546121,0.177615012700986,1,0,1128622,1129148,1129147,1129531,1128892,1129325,2.50676998935419,-1.04378101920052,0.54,0.354,1584.48259390457,626.476614050982,1.05,0.766,NaN,1129532,NaN,0.518,97716.7309245372,42769.4922598337,-0.0691208773808372,-0.0578106391490586,-0.017337177381728,6.0294018754875e-05,6.23243691215043e-05,4.15943023038115e-05,-0.0100993287034555,0.0111117139480585,1,0.90942105263181,0.855999999999767,0.0534210526320429,2257.244,53.4210526320429,1,0,0,0,paced,0.87682163917895,68.4289681264979,0.0609257917973672,97716.7309245372,97716.7309245372
1129791,1129791,NaN,12,-63.8423166583343,116.81665356802,1130824,25.6437560938871,1132581,5.57999999999993,135.915933850243,-178.622279471254,1131825,466,paced,NA,NA,NaN,10.7526881720432,0.174434451791438,0.526210966854749,1,0,1129791,1131375,1131374,1132109,1130824,1131825,1.53845166629286,-1.95767592712801,2.066,0.9,2215.40108830176,1841.74599010308,3.166,1.468,NaN,1132110,NaN,0.942,153074.164681894,133875.058677214,-0.0171257945091734,-0.0247806666252836,-0.00790396473952879,1.48712021074122e-05,2.56245589180655e-05,3.48401038113297e-05,-0.00403405431937857,0.00775865939989462,1,0.890172335600993,0.829999999999927,0.0601723356010659,2259.582,60.1723356010659,1,0,1,0,paced,0.859318824230849,69.8227460031546,0.0700232950848301,153074.164681894,153074.164681894
1132581,1132581,NaN,12,25.6437560938871,208.93277311957,1132829,2.11476057043731,1134486,3.8100000000004,195.053514787407,-76.3079929923574,1133228,467,paced,NA,NA,NaN,15.7480314960613,0.150737452533111,0.478035874408605,1,0,1132581,1133051,1133050,1133613,1132829,1133228,2.49682392011735,-1.09026672850913,0.496,0.354,1457.64552294368,842.701641076163,0.938,1.124,NaN,1133614,NaN,1.744,110617.249055824,65007.3926725932,-0.0806607505799954,-0.0631531966811835,-0.00755485162681243,6.53059449631925e-05,7.55691618693843e-05,2.93047181295841e-05,-0.0109093941688631,0.0109680362838169,1,0.949999999999818,0.890172335600993,0.0598276643988249,2265.162,59.8276643988249,1,0,1,0,paced,0.927437021256515,64.6944198094557,0.0645086006139467,110617.249055824,110617.249055824
1134486,1134486,NaN,12,2.11476057043731,106.175010533052,1134841,7.65772855076118,1136798,4.6239999999998,101.288765972453,-79.5907999838495,1135399,468,paced,NA,NA,NaN,12.9757785467134,0.137540281061182,0.482339876528439,1,0,1134486,1135175,1135174,1136135,1134841,1135399,1.29445505806655,-1.09647023740621,0.71,0.448,980.472215847424,1128.70154748361,1.376,1.92,NaN,1136136,NaN,1.324,71372.8197734324,83988.4811502933,-0.0277829341765658,-0.0303459603892363,-0.00198221054664598,3.35568398682989e-05,2.76074945741969e-05,1.19991626223425e-05,-0.00493388799269644,0.00611519377271574,1,0.91360784313731,0.772278481012752,0.141329362124557,2268.972,141.329362124557,1,0,1,0,paced,0.866892972834496,69.2126962384029,0.163029770171571,71372.8197734324,71372.8197734324
1136798,1136798,NaN,12,7.65772855076118,339.564853583257,1137037,14.0118577815299,1138822,4.04799999999977,328.730060417111,-115.329411992781,1137618,469,paced,NA,NA,NaN,14.8221343873526,0.125427363323749,0.457675715462391,1,0,1136798,1137325,1137324,1138558,1137037,1137618,3.7874999690478,-1.68520587104081,0.478,0.586,2198.22426647393,2464.68506133796,1.052,2.466,NaN,1138559,NaN,0.526,157454.471681439,180344.402526765,-0.115214512744206,-0.0641051441700307,-0.00315806351882116,0.000125282042589254,6.2355709092431e-05,1.83896976254046e-05,-0.010292083686303,0.0202922509689869,1,0.906674157303385,0.762000000000171,0.144674157303214,2273.596,144.674157303214,1,0,1,0,paced,0.83008173080906,72.2820389523806,0.174289051226563,157454.471681439,157454.471681439
1138822,1138822,NaN,12,14.0118577815299,166.045838065852,1139150,1.75697059947792,1141120,4.596,158.161423875348,-105.444704511229,1139654,470,paced,NA,NA,NaN,13.0548302872063,0.0898497358923398,0.458825762695217,1,0,1138822,1139455,1139454,1140168,1139150,1139654,2.07420852473622,-1.38841325751025,0.656,0.398,1560.73056822576,1243.77399213716,1.264,1.426,NaN,1140169,NaN,1.902,118355.714625024,94516.6736749203,-0.0504168320653022,-0.0485207158617678,-0.00664379112862225,5.13458773985134e-05,4.8315025800304e-05,2.41100056477938e-05,-0.00831399957260339,0.0084779106417322,1,0.91800000000012,0.897999999999683,0.0200000000004366,2277.644,20.0000000004366,1,0,1,0,paced,0.908432442081217,66.0478393556048,0.0220159464523488,118355.714625024,118355.714625024
1141120,1141120,NaN,12,1.75697059947792,118.527656302101,1141528,2.18933694926316,1143586,4.93200000000024,116.55450252773,-84.454489670093,1141994,471,paced,NA,NA,NaN,12.1654501216539,0.0616161569961972,0.467873819421408,1,0,1141120,1141808,1141807,1142368,1141528,1141994,1.62847631315736,-1.14899560946012,0.816,0.372,1311.96680182047,916.033967789341,1.374,1.12,NaN,1142369,NaN,2.434,100035.274839511,72646.103927527,-0.0297300835006064,-0.0426081047775559,-0.00933869791578091,3.11708448857763e-05,4.50606207034803e-05,2.4213962889714e-05,-0.00745802002283389,0.00645260724998475,1,0.912000000000262,0.885999999999967,0.0260000000002947,2282.24,26.0000000002947,1,0,1,0,paced,0.89823683940139,66.7975275206767,0.028945595259288,100035.274839511,100035.274839511
1143586,1143586,NaN,12,2.18933694926316,154.918994593973,1143949,25.5840033434398,1145932,4.69200000000001,141.032324447622,-110.589926624721,1145041,472,paced,NA,NA,NaN,12.7877237851662,0.0673002784849773,0.406934187161601,1,0,1143586,1144482,1144481,1145931,1143949,1145041,1.90968428796478,-1.52726911918831,0.726,1.118,1782.63191502541,2555.21463693999,1.79,2.898,NaN,NaN,NaN,NaN,135881.542811076,177178.7532636,-0.0400175975023124,-0.0221155306454522,-0.00398143187235758,4.27480557816684e-05,1.9938542607429e-05,1.46018191622457e-05,-0.00370933063080195,0.00794836302586144,1,0.90654101995585,0.824000000000069,0.0825410199557807,2287.172,82.5410199557807,1,0,1,0,paced,0.86664886240778,69.2321914936854,0.0952415949943786,135881.542811076,135881.542811076
1145932,1145932,NaN,12,25.5840033434398,157.443127165952,1146196,20.3021112924999,1148292,4.7199999999998,134.500069847982,-85.2476525065196,1147388,473,paced,NA,NA,NaN,12.7118644067802,0.0419243568569131,0.231824090797187,1,0,1145932,1146666,1146665,1147978,1146196,1147388,2.2461784406147,-1.27467629765464,0.528,1.444,1893.83956055097,1963.35384896191,1.466,2.624,NaN,1147979,NaN,0.626,131278.261628401,131286.474185945,-0.0682226020470402,-0.0202792255716217,-0.00152610161689018,4.96708372275071e-05,1.4763871535448e-05,1.13357678715125e-05,-0.00301105120039302,0.00898786612195712,1,0.923999999999978,0.861999999999625,0.0620000000003529,2291.864,62.0000000003529,1,0,1,0,paced,0.90046513562307,66.6322299735497,0.0688533043063933,131278.261628401,131278.261628401
1148292,1148292,NaN,12,20.3021112924999,169.899191456106,1148575,2.22301971043942,1150488,4.39200000000028,158.636625954636,-104.34453660975,1149016,474,paced,NA,NA,NaN,13.6612021857915,0.0531424926358576,0.259077769103666,1,0,1148292,1148837,1148836,1149388,1148575,1149016,2.40917698148386,-1.53337122273087,0.566,0.358,1697.62528953999,1086.47715684324,1.088,1.102,NaN,1149389,NaN,2.198,121512.796187634,79763.2750039099,-0.0680681856018745,-0.0632883771638058,-0.00980065895579838,4.79493526446831e-05,7.09656006502288e-05,3.84673144466358e-05,-0.0110121253166669,0.00923659290532686,1,0.929999999999836,0.86238620689662,0.0676137931032165,2296.584,67.6137931032165,1,0,1,0,paced,0.906946674607077,66.1560394672534,0.0745510127511182,121512.796187634,121512.796187634
1150488,1150488,NaN,12,2.22301971043942,212.761112660696,1150800,1.00824977057311,1152945,4.91399999999976,211.14547792019,-89.3083315875599,1151176,475,paced,NA,NA,NaN,12.2100122100128,0.0468960032256115,0.24150622930576,1,0,1150488,1151015,1151014,1152335,1150800,1151176,2.58971713143893,-1.13283587459368,0.624,0.322,1445.04575789027,1478.56932027875,1.052,2.64,NaN,1152336,NaN,1.218,103127.325710192,105388.023497951,-0.0628263776580865,-0.0703363909991,-0.00230789912367785,7.84826791220386e-05,8.64478307344399e-05,1.87841467507904e-05,-0.0120740599932462,0.0125407239133273,1,0.896000000000186,0.858000000000175,0.0380000000000109,2300.976,38.0000000000109,1,0,1,0,paced,0.875707947850572,68.5159934282544,0.0433934625045736,103127.325710192,103127.325710192
1152945,1152945,NaN,12,1.00824977057311,226.119934727281,1153198,21.971795582899,1155212,4.53400000000011,214.629912050544,-71.4719411435464,1154578,476,paced,NA,NA,NaN,13.2333480370531,0.0608188637811335,0.240207738107319,1,0,1152945,1153506,1153505,1155211,1153198,1154578,2.96688095728847,-1.01331179711265,0.506,2.144,1845.60176134563,2291.17647780194,1.12,3.41,NaN,NaN,NaN,NaN,122186.179699729,154853.365863175,-0.0891928425198753,-0.0201206653133994,-0.00272399480146927,8.16120610358456e-05,2.31432697405933e-05,1.06803083588255e-05,-0.00204358754155287,0.0139412655355968,0,0.917785557986995,0.844000000000051,0.0737855579869444,2305.89,73.7855579869444,0,0,0,0,paced,0.888771522049388,67.5089137213218,0.0830197144670037,122186.179699729,122186.179699729
1155212,1155212,NaN,12,21.971795582899,135.724069320912,1155514,6.38578848517086,1157357,4.28999999999996,121.545277286877,-48.8004906531867,1155938,477,paced,NA,NA,NaN,13.9860139860141,0.0689093548998023,0.237471074856586,2,0,1155212,1155767,1155766,1157356,1155514,1155938,1.79630688643634,-0.699841072102942,0.604,0.342,1258.24426166494,1025.53648163953,1.108,3.178,NaN,NaN,NaN,NaN,88233.8604879732,70581.1973011301,-0.0482552854280748,-0.041903472708132,-0.00192831120285014,3.36315265538697e-05,4.64556854738848e-05,1.17275683467166e-05,-0.00728287640425609,0.00674463118714019,1,0.955999999999676,0.891946188340635,0.0640538116590411,2310.424,64.0538116590411,1,0,0,0,paced,0.925527525852728,64.827893632574,0.0692078948165541,88233.8604879732,88233.8604879732
1157357,1157357,NaN,12,6.38578848517086,220.1479995204,1157744,5.49902178692155,1159720,4.72600000000011,214.205594384353,-68.5618404868662,1158159,478,paced,NA,NA,NaN,12.695725772323,0.136994747213544,0.275463337255047,1,0,1157357,1157971,1157970,1159719,1157744,1158159,2.58123683808928,-0.919504824701959,0.774,0.376,1544.09109402836,1608.38298220767,1.226,3.496,NaN,NaN,NaN,NaN,104968.331687813,109878.982574883,-0.0527050724460182,-0.0596630019428286,-0.00177614277852615,6.35630807775932e-05,7.83076400594337e-05,1.27426073536639e-05,-0.0102856754057377,0.012567224994626,1,0.891946188340635,0.847999999999956,0.0439461883406788,2314.714,43.9461883406788,1,0,1,0,paced,0.861880195147938,69.6152439025487,0.0509887436653949,104968.331687813,104968.331687813
1159720,1159720,NaN,12,5.49902178692155,165.386871304828,1160119,40.2985782523615,1162266,5.0920000000001,142.488071285186,-162.540143551426,1161380,479,paced,NA,NA,NaN,11.7831893165748,0.168458343737693,0.274550090262386,1,0,1159720,1160579,1160578,1161849,1160119,1161380,2.23545819105371,-2.27688965796121,0.798,1.602,2108.08829424492,3058.63083122531,1.716,2.54,NaN,1161850,NaN,0.832,140307.086684189,194103.082103252,-0.0430032567628647,-0.0255872075922584,-0.004045098563581,4.59755615029386e-05,2.63074337719604e-05,2.52623483004093e-05,-0.00359228966504596,0.00931250464498445,1,0.936623655913875,0.788000000000011,0.148623655913865,2319.44,148.623655913864,1,0,1,0,paced,0.856035005748512,70.090591619599,0.173618666194508,140307.086684189,140307.086684189
1162266,1162266,NaN,12,40.2985782523615,160.667287985684,1162511,6.78279798329833,1164405,4.27799999999979,137.126599867854,-39.8512526046511,1163456,480,paced,NA,NA,NaN,14.0252454417959,0.168392879732804,0.30013070599321,1,0,1162266,1162770,1162769,1163899,1162511,1163456,2.1718841053025,-0.585062846571325,0.49,1.372,1392.84720197814,909.864691902128,1.006,2.258,NaN,1163900,NaN,1.01,90636.8959659729,61198.0333953779,-0.0780389026634734,-0.0208030755517006,-0.00172147360125649,4.62379802742458e-05,2.76174134932893e-05,1.33352289937533e-05,-0.00243824507565216,0.0077125775302993,1,0.954000000000178,0.865898617511468,0.0881013824887102,2324.532,88.1013824887102,1,0,1,0,paced,0.927098548782534,64.7180389601429,0.0950291450724467,90636.8959659729,90636.8959659729
1164405,1164405,NaN,12,6.78279798329833,234.544178224405,1164642,-50.5965539298179,1166027,3.24400000000014,256.451056197665,-64.2493581107346,1165126,481,paced,NA,NA,NaN,18.4956843403198,0.164124693290746,0.284919082545844,1,0,1164405,1164921,1164920,1165629,1164642,1165126,2.73201711534402,-0.878113604786263,0.474,0.41,1636.93634614494,959.555325268196,1.03,1.416,NaN,1165630,NaN,0.794,110958.824702879,65944.565849366,-0.0894337598181024,-0.0510737828751587,-0.00714140514872738,8.53878553508989e-05,5.52746904937134e-05,1.77064401581452e-05,-0.00872585535135361,0.0137399215506322,1,0.879205607476306,0.829999999999927,0.0492056074763791,2328.81,49.2056074763791,1,0,1,0,paced,0.846806995087491,70.8543981663742,0.0581072284024948,110958.824702879,110958.824702879
1166027,1166027,NaN,12,-50.5965539298179,163.875939430951,1167020,12.4951791411641,1168885,5.71599999999989,182.926626825278,-66.5024368516386,1167523,482,paced,NA,NA,NaN,10.4968509447168,0.166055201759688,0.290183609712123,1,0,1166027,1167327,1167326,1168884,1167020,1167523,2.31166089846566,-0.95315334002341,1.986,0.392,2134.87919181705,1782.54827954169,2.598,3.114,NaN,NaN,NaN,NaN,141605.407087089,117384.107920036,-0.0227381087362286,-0.0450032144366766,-0.0023705190089311,2.3102001629503e-05,4.10033488890288e-05,1.29459267009257e-05,-0.00778603659667079,0.0093017418278607,1,0.908000000000357,0.879205607476306,0.0287943925240501,2332.054,28.7943925240501,1,0,1,0,paced,0.89486183019476,67.0494572183747,0.0321774731611731,141605.407087089,141605.407087089
